probe_number,checkerboard_number,timestamps
405,0,150.0
405,0,160.0
405,0,170.0
405,0,180.0
405,0,190.0
405,0,200.0
405,0,210.0
405,0,220.0
405,0,230.0
405,0,240.0
405,0,250.0
405,0,260.0
405,0,270.0
405,0,280.0
405,0,290.0
406,0,100.0
406,0,110.0
406,0,120.0
406,0,130.0
406,0,140.0
406,0,150.0
406,0,160.0
406,0,170.0
406,0,180.0
406,0,190.0
406,0,200.0
406,0,210.0
406,0,220.0
406,0,230.0
406,0,240.0
406,0,250.0
406,0,260.0
406,0,270.0
406,0,280.0
406,0,290.0
407,0,100.0
407,0,110.0
407,0,120.0
407,0,130.0
407,0,140.0
407,0,150.0
407,0,160.0
407,0,170.0
407,0,180.0
407,0,190.0
407,0,200.0
407,0,210.0
407,0,220.0
407,0,230.0
407,0,240.0
407,0,250.0
407,0,260.0
407,0,270.0
407,0,280.0
407,0,290.0
408,0,100.0
408,0,110.0
408,0,120.0
408,0,130.0
408,0,140.0
408,0,150.0
408,0,160.0
408,0,170.0
408,0,180.0
408,0,190.0
408,0,200.0
408,0,210.0
408,0,220.0
408,0,230.0
408,0,240.0
408,0,250.0
408,0,260.0
408,0,270.0
408,0,280.0
408,0,290.0
410,0,100.0
410,0,110.0
410,0,120.0
410,0,130.0
410,0,140.0
410,0,150.0
410,0,160.0
410,0,170.0
410,0,180.0
410,0,190.0
410,0,200.0
410,0,210.0
410,0,220.0
410,0,230.0
410,0,240.0
410,0,250.0
410,0,260.0
410,0,270.0
410,0,280.0
410,0,290.0
415,0,100.0
415,0,110.0
415,0,120.0
415,0,130.0
415,0,140.0
415,0,150.0
415,0,160.0
415,0,170.0
415,0,180.0
415,0,190.0
415,0,200.0
415,0,210.0
415,0,220.0
415,0,230.0
415,0,240.0
415,0,250.0
415,0,260.0
415,0,270.0
415,0,280.0
415,0,290.0
425,0,100.0
425,0,110.0
425,0,120.0
425,0,130.0
425,0,140.0
425,0,150.0
425,0,160.0
425,0,170.0
425,0,180.0
425,0,190.0
425,0,200.0
425,0,210.0
425,0,220.0
425,0,230.0
425,0,240.0
425,0,250.0
425,0,260.0
425,0,270.0
425,0,280.0
425,0,290.0
433,0,100.0
433,0,110.0
433,0,120.0
433,0,130.0
433,0,140.0
433,0,150.0
433,0,160.0
433,0,170.0
433,0,180.0
433,0,190.0
433,0,200.0
433,0,210.0
433,0,220.0
433,0,230.0
433,0,240.0
433,0,250.0
433,0,260.0
433,0,270.0
433,0,280.0
433,0,290.0
443,0,100.0
443,0,110.0
443,0,120.0
443,0,130.0
443,0,140.0
443,0,150.0
443,0,160.0
443,0,170.0
443,0,180.0
443,0,190.0
443,0,200.0
443,0,210.0
443,0,220.0
443,0,230.0
443,0,240.0
443,0,250.0
443,0,260.0
443,0,270.0
443,0,280.0
443,0,290.0
444,0,100.0
444,0,110.0
444,0,120.0
444,0,130.0
444,0,140.0
444,0,150.0
444,0,160.0
444,0,170.0
444,0,180.0
444,0,190.0
444,0,200.0
444,0,210.0
444,0,220.0
444,0,230.0
444,0,240.0
444,0,250.0
444,0,260.0
444,0,270.0
444,0,280.0
444,0,290.0
445,0,100.0
445,0,110.0
445,0,120.0
445,0,130.0
445,0,140.0
445,0,150.0
445,0,160.0
445,0,170.0
445,0,180.0
445,0,190.0
445,0,200.0
445,0,210.0
445,0,220.0
445,0,230.0
445,0,240.0
445,0,250.0
445,0,260.0
445,0,270.0
445,0,280.0
445,0,290.0
451,0,100.0
451,0,110.0
451,0,120.0
451,0,130.0
451,0,140.0
451,0,150.0
451,0,160.0
451,0,170.0
451,0,180.0
451,0,190.0
451,0,200.0
451,0,210.0
451,0,220.0
451,0,230.0
451,0,240.0
451,0,250.0
451,0,260.0
451,0,270.0
451,0,280.0
451,0,290.0
454,0,100.0
454,0,110.0
454,0,120.0
454,0,130.0
454,0,140.0
454,0,150.0
454,0,160.0
454,0,170.0
454,0,180.0
454,0,190.0
454,0,200.0
454,0,210.0
454,0,220.0
454,0,230.0
454,0,240.0
454,0,250.0
454,0,260.0
454,0,270.0
454,0,280.0
454,0,290.0
457,0,100.0
457,0,110.0
457,0,120.0
457,0,130.0
457,0,140.0
457,0,150.0
457,0,160.0
457,0,170.0
457,0,180.0
457,0,190.0
457,0,200.0
457,0,210.0
457,0,220.0
457,0,230.0
457,0,240.0
457,0,250.0
457,0,260.0
457,0,270.0
457,0,280.0
457,0,290.0
468,0,100.0
468,0,110.0
468,0,120.0
468,0,130.0
468,0,140.0
468,0,150.0
468,0,160.0
468,0,170.0
468,0,180.0
468,0,190.0
468,0,200.0
468,0,210.0
468,0,220.0
468,0,230.0
468,0,240.0
468,0,250.0
468,0,260.0
468,0,270.0
468,0,280.0
468,0,290.0
470,0,100.0
470,0,110.0
470,0,120.0
470,0,130.0
470,0,140.0
470,0,150.0
470,0,160.0
470,0,170.0
470,0,180.0
470,0,190.0
470,0,200.0
470,0,210.0
470,0,220.0
470,0,230.0
470,0,240.0
470,0,250.0
470,0,260.0
470,0,270.0
470,0,280.0
470,0,290.0
471,0,100.0
471,0,110.0
471,0,120.0
471,0,130.0
471,0,140.0
471,0,150.0
471,0,160.0
471,0,170.0
471,0,180.0
471,0,190.0
471,0,200.0
471,0,210.0
471,0,220.0
471,0,230.0
471,0,240.0
471,0,250.0
471,0,260.0
471,0,270.0
471,0,280.0
471,0,290.0
485,0,100.0
485,0,110.0
485,0,120.0
485,0,130.0
485,0,140.0
485,0,150.0
485,0,160.0
485,0,170.0
485,0,180.0
485,0,190.0
485,0,200.0
485,0,210.0
485,0,220.0
485,0,230.0
485,0,240.0
485,0,250.0
485,0,260.0
485,0,270.0
485,0,280.0
485,0,290.0
487,0,100.0
487,0,110.0
487,0,120.0
487,0,130.0
487,0,140.0
487,0,150.0
487,0,160.0
487,0,170.0
487,0,180.0
487,0,190.0
487,0,200.0
487,0,210.0
487,0,220.0
487,0,230.0
487,0,240.0
487,0,250.0
487,0,260.0
487,0,270.0
487,0,280.0
487,0,290.0
509,0,100.0
509,0,110.0
509,0,120.0
509,0,130.0
509,0,140.0
509,0,150.0
509,0,160.0
509,0,170.0
509,0,180.0
509,0,190.0
509,0,200.0
509,0,210.0
509,0,220.0
509,0,230.0
509,0,240.0
509,0,250.0
509,0,260.0
509,0,270.0
509,0,280.0
509,0,290.0
511,0,100.0
511,0,110.0
511,0,120.0
511,0,130.0
511,0,140.0
511,0,150.0
511,0,160.0
511,0,170.0
511,0,180.0
511,0,190.0
511,0,200.0
511,0,210.0
511,0,220.0
511,0,230.0
511,0,240.0
511,0,250.0
511,0,260.0
511,0,270.0
511,0,280.0
511,0,290.0
512,0,100.0
512,0,110.0
512,0,120.0
512,0,130.0
512,0,140.0
512,0,150.0
512,0,160.0
512,0,170.0
512,0,180.0
512,0,190.0
512,0,200.0
512,0,210.0
512,0,220.0
512,0,230.0
512,0,240.0
512,0,250.0
512,0,260.0
512,0,270.0
512,0,280.0
512,0,290.0
516,0,100.0
516,0,110.0
516,0,120.0
516,0,130.0
516,0,140.0
516,0,150.0
516,0,160.0
516,0,170.0
516,0,180.0
516,0,190.0
516,0,200.0
516,0,210.0
516,0,220.0
516,0,230.0
516,0,240.0
516,0,250.0
516,0,260.0
516,0,270.0
516,0,280.0
516,0,290.0
519,0,100.0
519,0,110.0
519,0,120.0
519,0,130.0
519,0,140.0
519,0,150.0
519,0,160.0
519,0,170.0
519,0,180.0
519,0,190.0
519,0,200.0
519,0,210.0
519,0,220.0
519,0,230.0
519,0,240.0
519,0,250.0
519,0,260.0
519,0,270.0
519,0,280.0
519,0,290.0
527,0,100.0
527,0,110.0
527,0,120.0
527,0,130.0
527,0,140.0
527,0,150.0
527,0,160.0
527,0,170.0
527,0,180.0
527,0,190.0
527,0,200.0
527,0,210.0
527,0,220.0
527,0,230.0
527,0,240.0
527,0,250.0
527,0,260.0
527,0,270.0
527,0,280.0
527,0,290.0
530,0,100.0
530,0,110.0
530,0,120.0
530,0,130.0
530,0,140.0
530,0,150.0
530,0,160.0
530,0,170.0
530,0,180.0
530,0,190.0
530,0,200.0
530,0,210.0
530,0,220.0
530,0,230.0
530,0,240.0
530,0,250.0
530,0,260.0
530,0,270.0
530,0,280.0
530,0,290.0
538,0,100.0
538,0,110.0
538,0,120.0
538,0,130.0
538,0,140.0
538,0,150.0
538,0,160.0
538,0,170.0
538,0,180.0
538,0,190.0
538,0,200.0
538,0,210.0
538,0,220.0
538,0,230.0
538,0,240.0
538,0,250.0
538,0,260.0
538,0,270.0
538,0,280.0
538,0,290.0
547,0,100.0
547,0,110.0
547,0,120.0
547,0,130.0
547,0,140.0
547,0,150.0
547,0,160.0
547,0,170.0
547,0,180.0
547,0,190.0
547,0,200.0
547,0,210.0
547,0,220.0
547,0,230.0
547,0,240.0
547,0,250.0
547,0,260.0
547,0,270.0
547,0,280.0
547,0,290.0
548,0,100.0
548,0,110.0
548,0,120.0
548,0,130.0
548,0,140.0
548,0,150.0
548,0,160.0
548,0,170.0
548,0,180.0
548,0,190.0
548,0,200.0
548,0,210.0
548,0,220.0
548,0,230.0
548,0,240.0
548,0,250.0
548,0,260.0
548,0,270.0
548,0,280.0
548,0,290.0
559,0,100.0
559,0,110.0
559,0,120.0
559,0,130.0
559,0,140.0
559,0,150.0
559,0,160.0
559,0,170.0
559,0,180.0
559,0,190.0
559,0,200.0
559,0,210.0
559,0,220.0
559,0,230.0
559,0,240.0
559,0,250.0
559,0,260.0
559,0,270.0
559,0,280.0
559,0,290.0
560,0,100.0
560,0,110.0
560,0,120.0
560,0,130.0
560,0,140.0
560,0,150.0
560,0,160.0
560,0,170.0
560,0,180.0
560,0,190.0
560,0,200.0
560,0,210.0
560,0,220.0
560,0,230.0
560,0,240.0
560,0,250.0
560,0,260.0
560,0,270.0
560,0,280.0
560,0,290.0
561,0,100.0
561,0,110.0
561,0,120.0
561,0,130.0
561,0,140.0
561,0,150.0
561,0,160.0
561,0,170.0
561,0,180.0
561,0,190.0
561,0,200.0
561,0,210.0
561,0,220.0
561,0,230.0
561,0,240.0
561,0,250.0
561,0,260.0
561,0,270.0
561,0,280.0
561,0,290.0
589,0,100.0
589,0,110.0
589,0,120.0
589,0,130.0
589,0,140.0
589,0,150.0
589,0,160.0
589,0,170.0
589,0,180.0
589,0,190.0
589,0,200.0
589,0,210.0
589,0,220.0
589,0,230.0
589,0,240.0
589,0,250.0
589,0,260.0
589,0,270.0
589,0,280.0
589,0,290.0
591,0,100.0
591,0,110.0
591,0,120.0
591,0,130.0
591,0,140.0
591,0,150.0
591,0,160.0
591,0,170.0
591,0,180.0
591,0,190.0
591,0,200.0
591,0,210.0
591,0,220.0
591,0,230.0
591,0,240.0
591,0,250.0
591,0,260.0
591,0,270.0
591,0,280.0
591,0,290.0
592,0,100.0
592,0,110.0
592,0,120.0
592,0,130.0
592,0,140.0
592,0,150.0
592,0,160.0
592,0,170.0
592,0,180.0
592,0,190.0
592,0,200.0
592,0,210.0
592,0,220.0
592,0,230.0
592,0,240.0
592,0,250.0
592,0,260.0
592,0,270.0
592,0,280.0
592,0,290.0
597,0,100.0
597,0,110.0
597,0,120.0
597,0,130.0
597,0,140.0
597,0,150.0
597,0,160.0
597,0,170.0
597,0,180.0
597,0,190.0
597,0,200.0
597,0,210.0
597,0,220.0
597,0,230.0
597,0,240.0
597,0,250.0
597,0,260.0
597,0,270.0
597,0,280.0
597,0,290.0
609,0,100.0
609,0,110.0
609,0,120.0
609,0,130.0
609,0,140.0
609,0,150.0
609,0,160.0
609,0,170.0
609,0,180.0
609,0,190.0
609,0,200.0
609,0,210.0
609,0,220.0
609,0,230.0
609,0,240.0
609,0,250.0
609,0,260.0
609,0,270.0
609,0,280.0
609,0,290.0
612,0,100.0
612,0,110.0
612,0,120.0
612,0,130.0
612,0,140.0
612,0,150.0
612,0,160.0
612,0,170.0
612,0,180.0
612,0,190.0
612,0,200.0
612,0,210.0
612,0,220.0
612,0,230.0
612,0,240.0
612,0,250.0
612,0,260.0
612,0,270.0
612,0,280.0
612,0,290.0
616,0,100.0
616,0,110.0
616,0,120.0
616,0,130.0
616,0,140.0
616,0,150.0
616,0,160.0
616,0,170.0
616,0,180.0
616,0,190.0
616,0,200.0
616,0,210.0
616,0,220.0
616,0,230.0
616,0,240.0
616,0,250.0
616,0,260.0
616,0,270.0
616,0,280.0
616,0,290.0
627,0,100.0
627,0,110.0
627,0,120.0
627,0,130.0
627,0,140.0
627,0,150.0
627,0,160.0
627,0,170.0
627,0,180.0
627,0,190.0
627,0,200.0
627,0,210.0
627,0,220.0
627,0,230.0
627,0,240.0
627,0,250.0
627,0,260.0
627,0,270.0
627,0,280.0
627,0,290.0
638,0,100.0
638,0,110.0
638,0,120.0
638,0,130.0
638,0,140.0
638,0,150.0
638,0,160.0
638,0,170.0
638,0,180.0
638,0,190.0
638,0,200.0
638,0,210.0
638,0,220.0
638,0,230.0
638,0,240.0
638,0,250.0
638,0,260.0
638,0,270.0
638,0,280.0
638,0,290.0
649,0,100.0
649,0,110.0
649,0,120.0
649,0,130.0
649,0,140.0
649,0,150.0
649,0,160.0
649,0,170.0
649,0,180.0
649,0,190.0
649,0,200.0
649,0,210.0
649,0,220.0
649,0,230.0
649,0,240.0
649,0,250.0
649,0,260.0
649,0,270.0
649,0,280.0
649,0,290.0
654,0,100.0
654,0,110.0
654,0,120.0
654,0,130.0
654,0,140.0
654,0,150.0
654,0,160.0
654,0,170.0
654,0,180.0
654,0,190.0
654,0,200.0
654,0,210.0
654,0,220.0
654,0,230.0
654,0,240.0
654,0,250.0
654,0,260.0
654,0,270.0
654,0,280.0
654,0,290.0
656,0,100.0
656,0,110.0
656,0,120.0
656,0,130.0
656,0,140.0
656,0,150.0
656,0,160.0
656,0,170.0
656,0,180.0
656,0,190.0
656,0,200.0
656,0,210.0
656,0,220.0
656,0,230.0
656,0,240.0
656,0,250.0
656,0,260.0
656,0,270.0
656,0,280.0
656,0,290.0
657,0,100.0
657,0,110.0
657,0,120.0
657,0,130.0
657,0,140.0
657,0,150.0
657,0,160.0
657,0,170.0
657,0,180.0
657,0,190.0
657,0,200.0
657,0,210.0
657,0,220.0
657,0,230.0
657,0,240.0
657,0,250.0
657,0,260.0
657,0,270.0
657,0,280.0
657,0,290.0
664,0,100.0
664,0,110.0
664,0,120.0
664,0,130.0
664,0,140.0
664,0,150.0
664,0,160.0
664,0,170.0
664,0,180.0
664,0,190.0
664,0,200.0
664,0,210.0
664,0,220.0
664,0,230.0
664,0,240.0
664,0,250.0
664,0,260.0
664,0,270.0
664,0,280.0
664,0,290.0
669,0,100.0
669,0,110.0
669,0,120.0
669,0,130.0
669,0,140.0
669,0,150.0
669,0,160.0
669,0,170.0
669,0,180.0
669,0,190.0
669,0,200.0
669,0,210.0
669,0,220.0
669,0,230.0
669,0,240.0
669,0,250.0
669,0,260.0
669,0,270.0
669,0,280.0
669,0,290.0
671,0,100.0
671,0,110.0
671,0,120.0
671,0,130.0
671,0,140.0
671,0,150.0
671,0,160.0
671,0,170.0
671,0,180.0
671,0,190.0
671,0,200.0
671,0,210.0
671,0,220.0
671,0,230.0
671,0,240.0
671,0,250.0
671,0,260.0
671,0,270.0
671,0,280.0
671,0,290.0
2,1,1300.0
2,1,1310.0
2,1,1320.0
2,1,1330.0
2,1,1340.0
2,1,1350.0
2,1,1360.0
2,1,1370.0
2,1,1380.0
2,1,1390.0
2,1,1400.0
2,1,1410.0
2,1,1420.0
2,1,1430.0
2,1,1440.0
2,1,1450.0
2,1,1460.0
2,1,1470.0
2,1,1480.0
2,1,1490.0
5,1,1300.0
5,1,1310.0
5,1,1320.0
5,1,1330.0
5,1,1340.0
5,1,1350.0
5,1,1360.0
5,1,1370.0
5,1,1380.0
5,1,1390.0
5,1,1400.0
5,1,1410.0
5,1,1420.0
5,1,1430.0
5,1,1440.0
5,1,1450.0
5,1,1460.0
5,1,1470.0
5,1,1480.0
5,1,1490.0
9,1,1300.0
9,1,1310.0
9,1,1320.0
9,1,1330.0
9,1,1340.0
9,1,1350.0
9,1,1360.0
9,1,1370.0
9,1,1380.0
9,1,1390.0
9,1,1400.0
9,1,1410.0
9,1,1420.0
9,1,1430.0
9,1,1440.0
9,1,1450.0
9,1,1460.0
9,1,1470.0
9,1,1480.0
9,1,1490.0
23,1,1300.0
23,1,1310.0
23,1,1320.0
23,1,1330.0
23,1,1340.0
23,1,1350.0
23,1,1360.0
23,1,1370.0
23,1,1380.0
23,1,1390.0
23,1,1400.0
23,1,1410.0
23,1,1420.0
23,1,1430.0
23,1,1440.0
23,1,1450.0
23,1,1460.0
23,1,1470.0
23,1,1480.0
23,1,1490.0
25,1,1300.0
25,1,1310.0
25,1,1320.0
25,1,1330.0
25,1,1340.0
25,1,1350.0
25,1,1360.0
25,1,1370.0
25,1,1380.0
25,1,1390.0
25,1,1400.0
25,1,1410.0
25,1,1420.0
25,1,1430.0
25,1,1440.0
25,1,1450.0
25,1,1460.0
25,1,1470.0
25,1,1480.0
25,1,1490.0
27,1,1300.0
27,1,1310.0
27,1,1320.0
27,1,1330.0
27,1,1340.0
27,1,1350.0
27,1,1360.0
27,1,1370.0
27,1,1380.0
27,1,1390.0
27,1,1400.0
27,1,1410.0
27,1,1420.0
27,1,1430.0
27,1,1440.0
27,1,1450.0
27,1,1460.0
27,1,1470.0
27,1,1480.0
27,1,1490.0
28,1,1300.0
28,1,1310.0
28,1,1320.0
28,1,1330.0
28,1,1340.0
28,1,1350.0
28,1,1360.0
28,1,1370.0
28,1,1380.0
28,1,1390.0
28,1,1400.0
28,1,1410.0
28,1,1420.0
28,1,1430.0
28,1,1440.0
28,1,1450.0
28,1,1460.0
28,1,1470.0
28,1,1480.0
28,1,1490.0
33,1,1300.0
33,1,1310.0
33,1,1320.0
33,1,1330.0
33,1,1340.0
33,1,1350.0
33,1,1360.0
33,1,1370.0
33,1,1380.0
33,1,1390.0
33,1,1400.0
33,1,1410.0
33,1,1420.0
33,1,1430.0
33,1,1440.0
33,1,1450.0
33,1,1460.0
33,1,1470.0
33,1,1480.0
33,1,1490.0
44,1,1300.0
44,1,1310.0
44,1,1320.0
44,1,1330.0
44,1,1340.0
44,1,1350.0
44,1,1360.0
44,1,1370.0
44,1,1380.0
44,1,1390.0
44,1,1400.0
44,1,1410.0
44,1,1420.0
44,1,1430.0
44,1,1440.0
44,1,1450.0
44,1,1460.0
44,1,1470.0
44,1,1480.0
44,1,1490.0
46,1,1300.0
46,1,1310.0
46,1,1320.0
46,1,1330.0
46,1,1340.0
46,1,1350.0
46,1,1360.0
46,1,1370.0
46,1,1380.0
46,1,1390.0
46,1,1400.0
46,1,1410.0
46,1,1420.0
46,1,1430.0
46,1,1440.0
46,1,1450.0
46,1,1460.0
46,1,1470.0
46,1,1480.0
46,1,1490.0
50,1,1300.0
50,1,1310.0
50,1,1320.0
50,1,1330.0
50,1,1340.0
50,1,1350.0
50,1,1360.0
50,1,1370.0
50,1,1380.0
50,1,1390.0
50,1,1400.0
50,1,1410.0
50,1,1420.0
50,1,1430.0
50,1,1440.0
50,1,1450.0
50,1,1460.0
50,1,1470.0
50,1,1480.0
50,1,1490.0
67,1,1300.0
67,1,1310.0
67,1,1320.0
67,1,1330.0
67,1,1340.0
67,1,1350.0
67,1,1360.0
67,1,1370.0
67,1,1380.0
67,1,1390.0
67,1,1400.0
67,1,1410.0
67,1,1420.0
67,1,1430.0
67,1,1440.0
67,1,1450.0
67,1,1460.0
67,1,1470.0
67,1,1480.0
67,1,1490.0
68,1,1300.0
68,1,1310.0
68,1,1320.0
68,1,1330.0
68,1,1340.0
68,1,1350.0
68,1,1360.0
68,1,1370.0
68,1,1380.0
68,1,1390.0
68,1,1400.0
68,1,1410.0
68,1,1420.0
68,1,1430.0
68,1,1440.0
68,1,1450.0
68,1,1460.0
68,1,1470.0
68,1,1480.0
68,1,1490.0
74,1,1300.0
74,1,1310.0
74,1,1320.0
74,1,1330.0
74,1,1340.0
74,1,1350.0
74,1,1360.0
74,1,1370.0
74,1,1380.0
74,1,1390.0
74,1,1400.0
74,1,1410.0
74,1,1420.0
74,1,1430.0
74,1,1440.0
74,1,1450.0
74,1,1460.0
74,1,1470.0
74,1,1480.0
74,1,1490.0
85,1,1300.0
85,1,1310.0
85,1,1320.0
85,1,1330.0
85,1,1340.0
85,1,1350.0
85,1,1360.0
85,1,1370.0
85,1,1380.0
85,1,1390.0
85,1,1400.0
85,1,1410.0
85,1,1420.0
85,1,1430.0
85,1,1440.0
85,1,1450.0
85,1,1460.0
85,1,1470.0
85,1,1480.0
85,1,1490.0
87,1,1300.0
87,1,1310.0
87,1,1320.0
87,1,1330.0
87,1,1340.0
87,1,1350.0
87,1,1360.0
87,1,1370.0
87,1,1380.0
87,1,1390.0
87,1,1400.0
87,1,1410.0
87,1,1420.0
87,1,1430.0
87,1,1440.0
87,1,1450.0
87,1,1460.0
87,1,1470.0
87,1,1480.0
87,1,1490.0
100,1,1300.0
100,1,1310.0
100,1,1320.0
100,1,1330.0
100,1,1340.0
100,1,1350.0
100,1,1360.0
100,1,1370.0
100,1,1380.0
100,1,1390.0
100,1,1400.0
100,1,1410.0
100,1,1420.0
100,1,1430.0
100,1,1440.0
100,1,1450.0
100,1,1460.0
100,1,1470.0
100,1,1480.0
100,1,1490.0
101,1,1300.0
101,1,1310.0
101,1,1320.0
101,1,1330.0
101,1,1340.0
101,1,1350.0
101,1,1360.0
101,1,1370.0
101,1,1380.0
101,1,1390.0
101,1,1400.0
101,1,1410.0
101,1,1420.0
101,1,1430.0
101,1,1440.0
101,1,1450.0
101,1,1460.0
101,1,1470.0
101,1,1480.0
101,1,1490.0
106,1,1300.0
106,1,1310.0
106,1,1320.0
106,1,1330.0
106,1,1340.0
106,1,1350.0
106,1,1360.0
106,1,1370.0
106,1,1380.0
106,1,1390.0
106,1,1400.0
106,1,1410.0
106,1,1420.0
106,1,1430.0
106,1,1440.0
106,1,1450.0
106,1,1460.0
106,1,1470.0
106,1,1480.0
106,1,1490.0
120,1,1300.0
120,1,1310.0
120,1,1320.0
120,1,1330.0
120,1,1340.0
120,1,1350.0
120,1,1360.0
120,1,1370.0
120,1,1380.0
120,1,1390.0
120,1,1400.0
120,1,1410.0
120,1,1420.0
120,1,1430.0
120,1,1440.0
120,1,1450.0
120,1,1460.0
120,1,1470.0
120,1,1480.0
120,1,1490.0
128,1,1300.0
128,1,1310.0
128,1,1320.0
128,1,1330.0
128,1,1340.0
128,1,1350.0
128,1,1360.0
128,1,1370.0
128,1,1380.0
128,1,1390.0
128,1,1400.0
128,1,1410.0
128,1,1420.0
128,1,1430.0
128,1,1440.0
128,1,1450.0
128,1,1460.0
128,1,1470.0
128,1,1480.0
128,1,1490.0
152,1,1300.0
152,1,1310.0
152,1,1320.0
152,1,1330.0
152,1,1340.0
152,1,1350.0
152,1,1360.0
152,1,1370.0
152,1,1380.0
152,1,1390.0
152,1,1400.0
152,1,1410.0
152,1,1420.0
152,1,1430.0
152,1,1440.0
152,1,1450.0
152,1,1460.0
152,1,1470.0
152,1,1480.0
152,1,1490.0
162,1,1300.0
162,1,1310.0
162,1,1320.0
162,1,1330.0
162,1,1340.0
162,1,1350.0
162,1,1360.0
162,1,1370.0
162,1,1380.0
162,1,1390.0
162,1,1400.0
162,1,1410.0
162,1,1420.0
162,1,1430.0
162,1,1440.0
162,1,1450.0
162,1,1460.0
162,1,1470.0
162,1,1480.0
162,1,1490.0
165,1,1300.0
165,1,1310.0
165,1,1320.0
165,1,1330.0
165,1,1340.0
165,1,1350.0
165,1,1360.0
165,1,1370.0
165,1,1380.0
165,1,1390.0
165,1,1400.0
165,1,1410.0
165,1,1420.0
165,1,1430.0
165,1,1440.0
165,1,1450.0
165,1,1460.0
165,1,1470.0
165,1,1480.0
165,1,1490.0
175,1,1300.0
175,1,1310.0
175,1,1320.0
175,1,1330.0
175,1,1340.0
175,1,1350.0
175,1,1360.0
175,1,1370.0
175,1,1380.0
175,1,1390.0
175,1,1400.0
175,1,1410.0
175,1,1420.0
175,1,1430.0
175,1,1440.0
175,1,1450.0
175,1,1460.0
175,1,1470.0
175,1,1480.0
175,1,1490.0
180,1,1300.0
180,1,1310.0
180,1,1320.0
180,1,1330.0
180,1,1340.0
180,1,1350.0
180,1,1360.0
180,1,1370.0
180,1,1380.0
180,1,1390.0
180,1,1400.0
180,1,1410.0
180,1,1420.0
180,1,1430.0
180,1,1440.0
180,1,1450.0
180,1,1460.0
180,1,1470.0
180,1,1480.0
180,1,1490.0
181,1,1300.0
181,1,1310.0
181,1,1320.0
181,1,1330.0
181,1,1340.0
181,1,1350.0
181,1,1360.0
181,1,1370.0
181,1,1380.0
181,1,1390.0
181,1,1400.0
181,1,1410.0
181,1,1420.0
181,1,1430.0
181,1,1440.0
181,1,1450.0
181,1,1460.0
181,1,1470.0
181,1,1480.0
181,1,1490.0
183,1,1300.0
183,1,1310.0
183,1,1320.0
183,1,1330.0
183,1,1340.0
183,1,1350.0
183,1,1360.0
183,1,1370.0
183,1,1380.0
183,1,1390.0
183,1,1400.0
183,1,1410.0
183,1,1420.0
183,1,1430.0
183,1,1440.0
183,1,1450.0
183,1,1460.0
183,1,1470.0
183,1,1480.0
183,1,1490.0
187,1,1300.0
187,1,1310.0
187,1,1320.0
187,1,1330.0
187,1,1340.0
187,1,1350.0
187,1,1360.0
187,1,1370.0
187,1,1380.0
187,1,1390.0
187,1,1400.0
187,1,1410.0
187,1,1420.0
187,1,1430.0
187,1,1440.0
187,1,1450.0
187,1,1460.0
187,1,1470.0
187,1,1480.0
187,1,1490.0
190,1,1300.0
190,1,1310.0
190,1,1320.0
190,1,1330.0
190,1,1340.0
190,1,1350.0
190,1,1360.0
190,1,1370.0
190,1,1380.0
190,1,1390.0
190,1,1400.0
190,1,1410.0
190,1,1420.0
190,1,1430.0
190,1,1440.0
190,1,1450.0
190,1,1460.0
190,1,1470.0
190,1,1480.0
190,1,1490.0
198,1,1300.0
198,1,1310.0
198,1,1320.0
198,1,1330.0
198,1,1340.0
198,1,1350.0
198,1,1360.0
198,1,1370.0
198,1,1380.0
198,1,1390.0
198,1,1400.0
198,1,1410.0
198,1,1420.0
198,1,1430.0
198,1,1440.0
198,1,1450.0
198,1,1460.0
198,1,1470.0
198,1,1480.0
198,1,1490.0
203,1,1300.0
203,1,1310.0
203,1,1320.0
203,1,1330.0
203,1,1340.0
203,1,1350.0
203,1,1360.0
203,1,1370.0
203,1,1380.0
203,1,1390.0
203,1,1400.0
203,1,1410.0
203,1,1420.0
203,1,1430.0
203,1,1440.0
203,1,1450.0
203,1,1460.0
203,1,1470.0
203,1,1480.0
203,1,1490.0
206,1,1300.0
206,1,1310.0
206,1,1320.0
206,1,1330.0
206,1,1340.0
206,1,1350.0
206,1,1360.0
206,1,1370.0
206,1,1380.0
206,1,1390.0
206,1,1400.0
206,1,1410.0
206,1,1420.0
206,1,1430.0
206,1,1440.0
206,1,1450.0
206,1,1460.0
206,1,1470.0
206,1,1480.0
206,1,1490.0
213,1,1300.0
213,1,1310.0
213,1,1320.0
213,1,1330.0
213,1,1340.0
213,1,1350.0
213,1,1360.0
213,1,1370.0
213,1,1380.0
213,1,1390.0
213,1,1400.0
213,1,1410.0
213,1,1420.0
213,1,1430.0
213,1,1440.0
213,1,1450.0
213,1,1460.0
213,1,1470.0
213,1,1480.0
213,1,1490.0
214,1,1300.0
214,1,1310.0
214,1,1320.0
214,1,1330.0
214,1,1340.0
214,1,1350.0
214,1,1360.0
214,1,1370.0
214,1,1380.0
214,1,1390.0
214,1,1400.0
214,1,1410.0
214,1,1420.0
214,1,1430.0
214,1,1440.0
214,1,1450.0
214,1,1460.0
214,1,1470.0
214,1,1480.0
214,1,1490.0
230,1,1300.0
230,1,1310.0
230,1,1320.0
230,1,1330.0
